Field=#~Integer~#~50|Field=Designator~String~Designator~100|Field=MountType~String~MountType~100|Field=PackageReference~String~PackageReference~100|Field=Center-X(Mil)~String~Center-X(Mil)~100|Field=Center-X(mm)~String~Center-X(mm)~100|Field=Center-Y(Mil)~String~Center-Y(Mil)~100|Field=Center-Y(mm)~String~Center-Y(mm)~100|Field=Layer~String~Layer~100|Field=Pad-X(Mil)~String~Pad-X(Mil)~100|Field=Pad-X(mm)~String~Pad-X(mm)~100|Field=Pad-Y(Mil)~String~Pad-Y(Mil)~100|Field=Pad-Y(mm)~String~Pad-Y(mm)~100|Field=Ref-X(Mil)~String~Ref-X(Mil)~100|Field=Ref-X(mm)~String~Ref-X(mm)~100|Field=Ref-Y(Mil)~String~Ref-Y(Mil)~100|Field=Ref-Y(mm)~String~Ref-Y(mm)~100|Field=Rotation~String~Rotation~100|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~PROC091F.PrjPcb|ReportField=ProjectFullPath~D:\Project\60Ghz_AOP\07_Hardware\Design\LLD_Schematics\60GHz_AOP\REV_F\xWR6843AOPEVM\PROC091F.PrjPcb|ReportField=Title~Pick and Place For Variant [002] of Project [PROC091F.PrjPcb] (PCB Document : PROC091F.PcbDoc)|ReportField=ReportTime~20:43:00|ReportField=ReportDate~11-11-2020|ReportField=ReportDateTime~11-11-2020 20:43:00|ReportField=OutputName~Pick and Place|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~002|ReportField=TotalQuantity~314|ReportField=TotalActualPrice~0|ReportField=TotalTargetPrice~0|ReportField=VersionControl_RevNumber~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=EVM_Orderable~AWR6843AOPEVM|ReportField=CopyrightYear~2019|ReportField=PCB_Layout~Mistral Team|ReportField=PCB_Rev~F|ReportField=PRJ_Customer~Public Release|ReportField=PRJ_Engineer~Antony/Bala|ReportField=PRJ_Number~PROC091|ReportField=PRJ_Title~xWR6843AOPEVM|ReportField=SCH_Rev~F|ReportField=TechSupport~http://www.ti.com/support|ReportField=TID~N/A|ReportField=Address1~Not shown in title block|ReportField=Address2~Not shown in title block|ReportField=Address3~Not shown in title block|ReportField=Address4~Not shown in title block|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~Not shown in title block|ReportField=Author~Not shown in title block|ReportField=CheckedBy~Not shown in title block|ReportField=CompanyName~Not shown in title block|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~11-11-2020|ReportField=CurrentTime~20:20:09|ReportField=Date~Not shown in title block|ReportField=DocumentFullPathAndName~D:\Project\60Ghz_AOP\07_Hardware\Design\LLD_Schematics\60GHz_AOP\REV_F\xWR6843AOPEVM\PROC091F_ANALOG_MUX.SchDoc|ReportField=DocumentName~PROC091F_ANALOG_MUX.SchDoc|ReportField=DocumentNumber~10|ReportField=DrawnBy~Antony/Bala|ReportField=Engineer~Not shown in title block|ReportField=ImagePath~Not shown in title block|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~21-07-2020|ReportField=Organization~Not shown in title block|ReportField=PageSetup~Record=PageOptions:CenterHorizontal=True:CenterVertical=True:PrintScale=1.00:XCorrection=1.00:YCorrection=1.00:PrintKind=0:BorderSize=5000000:LeftOffset=0:BottomOffset=0:Orientation=2:PaperLength=1000:PaperWidth=1000:Scale=100:PaperSource=15:PrintQuality=600:MediaType=1:DitherType=10:PaperKind=Letter:PrintScaleMode=1|ReportField=ProjectName~PROC091F.PrjPcb|ReportField=Revision~Use project parameter SCH_Rev|ReportField=Rule~|ReportField=SheetNumber~10|ReportField=SheetTotal~12|ReportField=Time~Not shown in title block|ReportField=Title~BREAKAWAY_SECTION4|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=VersionControl_RevNumber~|ReportField=DataSourceFileName~PROC091F.PrjPcb|ReportField=DataSourceFullPath~D:\Project\60Ghz_AOP\07_Hardware\Design\LLD_Schematics\60GHz_AOP\REV_F\xWR6843AOPEVM\PROC091F.PrjPcb|ReportField=PCBDataSourceFileName~PROC091F.PcbDoc|ReportField=PCBDataSourceFullPath~D:\Project\60Ghz_AOP\07_Hardware\Design\LLD_Schematics\60GHz_AOP\REV_F\xWR6843AOPEVM\PROC091F.PcbDoc|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
33|C44||0402|3430.216|87.127|4377.734|111.194|Top|3430.216|87.127|4392.638|111.573|3430.216|87.127|4377.734|111.194|270
34|C45||0402|3396.502|86.271|4377.256|111.182|Top|3396.502|86.271|4392.16|111.561|3396.502|86.271|4377.256|111.182|270
35|C46||0402|3429.829|87.118|3925.597|99.71|Top|3429.829|87.118|3910.693|99.332|3429.829|87.118|3925.597|99.71|90
36|C47||0402|3395.415|86.244|3925.76|99.714|Top|3395.415|86.244|3910.856|99.336|3395.415|86.244|3925.76|99.714|90
37|C48||0402|3836.225|97.44|4067.822|103.323|Bottom|3851.129|97.819|4067.822|103.323|3836.225|97.44|4067.822|103.323|180
38|C49||0402|4217.544|107.126|4191.28|106.459|Bottom|4217.544|107.126|4206.185|106.837|4217.544|107.126|4191.281|106.459|270
39|C50|SMT|0402|3448.11|87.582|4283.771|108.808|Top|3468.11|88.09|4283.771|108.808|3448.11|87.582|4283.771|108.808|180
40|C51|SMT|0402|3385.11|85.982|4283.771|108.808|Top|3365.11|85.474|4283.771|108.808|3385.11|85.982|4283.771|108.808|0
41|C52|SMT|0402|3385.109|85.982|4033.267|102.445|Top|3365.109|85.474|4033.267|102.445|3385.109|85.982|4033.267|102.445|0
42|C53|SMT|0402|3448.109|87.582|4033.267|102.445|Top|3468.109|88.09|4033.267|102.445|3448.109|87.582|4033.267|102.445|180
43|C54||0402|4185.584|106.314|4190.341|106.435|Bottom|4185.584|106.314|4205.245|106.813|4185.584|106.314|4190.341|106.435|270
44|C55|SMT|0402|4115.163|104.525|4356.497|110.655|Bottom|4115.163|104.525|4336.497|110.147|4115.163|104.525|4356.497|110.655|90
45|C56|SMT|0201|4166.371|105.826|4378.244|111.207|Bottom|4155.347|105.546|4378.244|111.207|4166.371|105.826|4378.244|111.207|0
46|C57|SMT|0201|4168.421|105.878|4409.402|111.999|Bottom|4157.397|105.598|4409.402|111.999|4168.421|105.878|4409.402|111.999|0
47|C58|SMT|0201|4125.061|104.777|4410.163|112.018|Bottom|4136.085|105.057|4410.163|112.018|4125.061|104.777|4410.163|112.018|180
48|C59|SMT|0402|4128.303|104.859|3985.945|101.243|Bottom|4108.303|104.351|3985.945|101.243|4128.303|104.859|3985.945|101.243|0
49|C60|SMT|0201|4378.335|111.21|3871.659|98.34|Top|4378.335|111.21|3882.682|98.62|4378.335|111.21|3871.659|98.34|270
50|C61|SMT|0201|4270.976|108.483|4185.3|106.307|Bottom|4282|108.763|4185.3|106.307|4270.976|108.483|4185.3|106.307|180
51|C62|SMT|0402|3907|99.238|4128|104.851|Bottom|3887|98.73|4128|104.851|3907|99.238|4128|104.851|0
52|C63|SMT|0201|3737.187|94.925|4226.49|107.353|Top|3737.187|94.925|4215.467|107.073|3737.187|94.925|4226.49|107.353|90
53|C64|SMT|0201|3907|99.238|4159|105.639|Bottom|3895.976|98.958|4159|105.639|3907|99.238|4159|105.639|0
54|C65|SMT|0402|3911|99.339|4188|106.375|Bottom|3891|98.831|4188|106.375|3911|99.339|4188|106.375|0
55|C66|SMT|0201|3908.024|99.264|4218|107.137|Bottom|3897|98.984|4218|107.137|3908.024|99.264|4218|107.137|0
56|C67|SMT|0201|3848|97.739|4327|109.906|Bottom|3848|97.739|4315.976|109.626|3848|97.739|4327|109.906|90
57|C68|SMT|0201|3884.371|98.663|4409.244|111.995|Bottom|3873.347|98.383|4409.244|111.995|3884.371|98.663|4409.244|111.995|0
58|C69|SMT|0201|3734.673|94.861|4322.976|109.804|Top|3734.673|94.861|4334|110.084|3734.673|94.861|4322.976|109.804|270
59|C70|SMT|0402|3891|98.831|4337|110.16|Bottom|3911|99.339|4337|110.16|3891|98.831|4337|110.16|180
60|C71|SMT|0201|3722.862|94.561|4065.247|103.257|Top|3722.862|94.561|4076.271|103.537|3722.862|94.561|4065.247|103.257|270
61|C72||0201 (0603 Metric)|4853.371|123.276|4217.475|107.124|Top|4853.371|123.276|4227.487|107.378|4853.371|123.276|4217.475|107.124|270
62|C74|SMT|0201|3945.459|100.215|4346.383|110.398|Bottom|3956.483|100.495|4346.383|110.398|3945.459|100.215|4346.383|110.398|180
63|C75|SMT|0201|3945.456|100.215|4409.243|111.995|Bottom|3956.48|100.495|4409.243|111.995|3945.456|100.215|4409.243|111.995|180
64|C76|SMT|0201|3945.459|100.215|4377.915|111.199|Bottom|3956.483|100.495|4377.915|111.199|3945.459|100.215|4377.915|111.199|180
65|C77||0402|3415.033|86.742|4422.657|112.335|Top|3400.129|86.363|4422.657|112.335|3415.033|86.742|4422.657|112.335|0
66|C78|SMT|0402|4038.897|102.588|4317.129|109.655|Bottom|4058.897|103.096|4317.129|109.655|4038.897|102.588|4317.129|109.655|180
67|C79|SMT|0201|4071.882|103.426|4346.338|110.397|Bottom|4060.858|103.146|4346.338|110.397|4071.882|103.426|4346.338|110.397|0
68|C80|SMT|0201|4073.371|103.464|4377.748|111.195|Bottom|4062.347|103.184|4377.748|111.195|4073.371|103.464|4377.748|111.195|0
69|C81|SMT|0201|4071.878|103.426|4409.359|111.998|Bottom|4060.854|103.146|4409.359|111.998|4071.878|103.426|4409.359|111.998|0
70|C82|SMT|0402|4001.016|101.626|4277.318|108.644|Bottom|3981.016|101.118|4277.318|108.644|4001.016|101.626|4277.318|108.644|0
71|C83|SMT|0201|4008.905|101.826|4346.147|110.392|Bottom|3997.881|101.546|4346.147|110.392|4008.905|101.826|4346.147|110.392|0
72|C84|SMT|0201|4009.236|101.835|4377.83|111.197|Bottom|3998.213|101.555|4377.83|111.197|4009.236|101.835|4377.83|111.197|0
73|C85|SMT|0201|4009.236|101.835|4409.326|111.997|Bottom|3998.213|101.555|4409.326|111.997|4009.236|101.835|4409.326|111.997|0
74|C86||0201 (0603 Metric)|5910.414|150.125|3935.321|99.957|Bottom|5900.402|149.87|3935.321|99.957|5910.414|150.125|3935.321|99.957|0
75|C87|SMT|0201|4025.616|102.251|3891.023|98.832|Bottom|4014.592|101.971|3891.023|98.832|4025.616|102.251|3891.023|98.832|0
76|C88|SMT|0201|4394.908|111.631|4124.756|104.769|Top|4383.884|111.351|4124.756|104.769|4394.908|111.631|4124.756|104.769|0
77|C89|SMT|0402|3717.502|94.425|4135.448|105.04|Top|3737.187|94.925|4135.448|105.04|3717.502|94.425|4135.448|105.04|180
78|C90|SMT|0402|3717.371|94.421|4182.85|106.244|Top|3737.056|94.921|4182.85|106.244|3717.371|94.421|4182.85|106.244|180
79|C91||0201 (0603 Metric)|4292.988|109.042|4035.173|102.493|Bottom|4303|109.296|4035.173|102.493|4292.988|109.042|4035.173|102.493|180
80|C92||0201 (0603 Metric)|4065.736|103.27|3883.095|98.631|Bottom|4065.736|103.27|3873.083|98.376|4065.736|103.27|3883.095|98.631|90
81|C93|SMT|0402|6205.977|157.632|4550.463|115.582|Top|6225.662|158.132|4550.463|115.582|6205.977|157.632|4550.463|115.582|180
82|C94|SMT|0201|4293.187|109.047|3964.678|100.703|Bottom|4304.211|109.327|3964.678|100.703|4293.187|109.047|3964.678|100.703|180
83|C95|SMT|0201|3922.366|99.628|3891.756|98.851|Bottom|3922.366|99.628|3880.732|98.571|3922.366|99.628|3891.756|98.851|90
84|C96|SMT|0201|4388.366|111.465|4235.756|107.588|Top|4388.366|111.465|4224.732|107.308|4388.366|111.465|4235.756|107.588|90
85|C97|SMT|0201|3779.787|96.007|4050.198|102.875|Bottom|3779.787|96.007|4039.174|102.595|3779.787|96.007|4050.198|102.875|90
86|C98|SMT|0201|4388.366|111.465|4297.756|109.163|Top|4388.366|111.465|4308.779|109.443|4388.366|111.465|4297.756|109.163|270
87|C99|SMT|0402|6328.977|160.756|4550.463|115.582|Top|6348.662|161.256|4550.463|115.582|6328.977|160.756|4550.463|115.582|180
88|C100||0201|3741.24|95.028|3861.691|98.087|Bottom|3731.371|94.777|3861.691|98.087|3741.24|95.028|3861.691|98.087|0
89|C101||0201 (0603 Metric)|3741|95.021|3881.165|98.582|Bottom|3730.988|94.767|3881.165|98.582|3741|95.021|3881.165|98.582|0
90|C102|SMT|0201|4393.221|111.588|4090.255|103.892|Top|4382.197|111.308|4090.255|103.892|4393.221|111.588|4090.255|103.892|0
91|C103|SMT|0201|4291.976|109.016|4058.8|103.094|Bottom|4303|109.296|4058.8|103.094|4291.976|109.016|4058.8|103.094|180
92|C105||0201 (0603 Metric)|5402.371|137.22|4347.368|110.423|Bottom|5402.371|137.22|4337.356|110.169|5402.371|137.22|4347.368|110.423|90
93|C106|SMT|0402|5574|141.58|4430.508|112.535|Bottom|5574|141.58|4450.193|113.035|5574|141.58|4430.508|112.535|270
94|C107||0201 (0603 Metric)|6223.221|158.07|4433.221|112.604|Top|6223.221|158.07|4423.208|112.349|6223.221|158.07|4433.221|112.604|90
95|C108||0201 (0603 Metric)|6197.97|157.428|3866.012|98.197|Top|6197.97|157.428|3876.024|98.451|6197.97|157.428|3866.012|98.197|270
96|C109||0201 (0603 Metric)|6365.6|161.686|3768.9|95.73|Top|6355.588|161.432|3768.9|95.73|6365.6|161.686|3768.9|95.73|0
97|C110|SMT|0402|6440|163.576|3773.615|95.85|Top|6440|163.576|3753.93|95.35|6440|163.576|3773.615|95.85|90
98|C117||0201 (0603 Metric)|5334.391|135.494|4536.809|115.235|Bottom|5324.378|135.239|4536.809|115.235|5334.391|135.494|4536.809|115.235|0
99|C120||0201 (0603 Metric)|4784.371|121.523|4437.463|112.712|Top|4784.371|121.523|4427.451|112.457|4784.371|121.523|4437.463|112.712|90
